basin,model,dataset,regime,A_up,A_lo,E5_up,E5_lo,B5_up,B5_lo,E1_up,E1_lo,E20_up,E20_lo,alpha_star_up,alpha_star_lo,delta_bar,beta_bar,Delta_asym,n,m1,zero_frac,cp1_up,ncp_up,cp1_lo,ncp_lo,H_mean_up,H_mean_lo,H5_up,H5_lo,NSE,lnNSE,KGE,KGEp,KGEnp,PBIAS,RMSE,RSR,VE,MAPE,SMAPE,BiasFHV,BiasFLV,BiasFMS,PeakBias,Q95Bias,Q90Bias,BFIBias
G9030124,lstm[nse],camels_aus,pub,0.8001539373441274,0.9942346859302128,0.3872336381587678,0.9993676874715118,0.16434953940923278,0.015761130094462825,0.2629473734423417,0.9996173973501151,0.6913231623633466,0.999089787772751,0.031218951925893773,0.05963131482564819,0.9358713993082743,0.08304521419941564,-0.19408074858608537,3652,37,0.0,0.06,6,0.46,6,0.9104344211683006,0.914216339434088,0.787545242756029,0.9969036740477308,0.12880535181541686,-0.6835661183173853,-0.19011734224142685,-0.2885048769507017,-0.27960054458103256,112.07673517509296,0.9440431523385767,0.933378084264133,-0.7560127847283442,715035.4890372934,187.17427986165467,16.30677735337677,-0.0,52.0018947661189,-34.268255260873296,-99.99998035363778,-99.99998035363778,49.186282028584436
G9030250,lstm[nse],camels_aus,pub,0.41764875905299315,0.7294399789275007,0.3373172028795814,0.8816082524661581,-0.24324617591230388,-0.18566652045840853,0.2804991466575485,0.9511040787260266,0.3748587659231075,0.8699798319040494,0.1200506272116972,0.029631399021231,0.55675268743933,-0.05801667671207074,-0.31179121987450753,3652,37,0.0,0.28,6,0.18,6,0.8341970450207552,0.8312632627917733,0.9030603897545373,0.9305202755432903,0.12939763515477565,0.4768077219489105,0.41313783695950856,0.41631918043157146,0.5070174760296733,43.909908492051976,0.7488676727512111,0.9330607508866849,-0.0051763127271469145,306.6280717881015,111.35053748786592,8.273823339870518,55.53173744731339,49.349161695041076,-27.95245291042798,-99.99999997517959,-99.99999998011869,-6.85803823314104
G9070142,lstm[nse],camels_aus,pub,0.5695577885503401,0.6433048296930547,0.2954037188691932,0.18579234972677597,-0.12699684076142906,0.18579234972677597,0.33559827498426653,0.10810810810810811,0.3910491218120054,0.5811708917582217,,0.12126679270255428,0.6871234635511664,-0.29027431901250356,-0.07374704114271458,3652,37,0.09830230010952902,0.06,6,0.1,6,0.8374714460275329,0.8457745471560425,0.9488339354190345,0.0,0.6176534635278301,0.40756632823491235,0.720868844232114,0.714279144325775,0.6116114953117904,1.2441768569904175,1.0846393645101193,0.618341763486965,0.28454506269618474,631.8838282477916,137.42469271023342,-22.272700888943504,99.99999999999999,276.3610599283916,-43.000081869760166,0.0,-99.99999535316003,15.594158235405366
102101A,patchtst[nse],camels_aus,pub,0.3682502790621641,0.7156890313277315,0.6483682052445634,0.9931046355019731,-0.6483682052445634,0.9931046355019731,0.8868254046872011,1.0,0.3300413703681851,0.9277502251125215,0.4100598233145414,,0.480841208880307,0.3538268645828186,-0.3474387522655674,3652,37,0.025191675794085433,0.06,6,0.27,6,0.40388365918268776,0.40388589004027536,0.06018702916364491,0.027164383315559204,0.09015160165587854,0.44610856267909027,-0.09412728456257935,-0.009486753700180817,0.44200202069740546,-37.22120875196016,8.668241541903267,0.9538597372486802,0.2090627853736704,18634.551005898,96.1682417760614,-85.03833026101226,-42.669201832583454,-38.641743630920445,-94.85417357548727,16246.68602158643,2985.6708032126126,36.47971319602781
104001A,patchtst[nse],camels_aus,pub,0.4940635792762854,0.8254572605717148,0.5105512699035045,0.8579234972677595,-0.5105512699035045,0.8579234972677595,0.7446123123062444,0.8108108108108109,0.36422496873720867,0.8946648426812586,0.22424043443757888,,0.6616820544253695,0.522495646276674,-0.33139368129542934,3652,37,0.23877327491785322,0.06,6,0.37,6,0.3654124958751599,0.36480792691235464,0.2372660785520726,0.0,0.10896268739157633,0.2719012627219304,0.029863810497452792,0.06224440349240723,0.5814687393803752,-13.031112004984386,4.6846823967568305,0.9439477276885746,0.08461360979591248,18145.59529475024,132.33641088507403,-68.970817915581,-757.5350009072171,-66.12536066166398,-89.35869573921848,116831064224.24316,4847180843353.271,34.12554413940905
105101A,patchtst[nse],camels_aus,pub,0.5791872420630549,0.925678554376386,0.40241905341677353,1.0,-0.3791225186001184,1.0,0.6647127882006664,1.0,0.4115119448657642,0.9979298300278042,0.14604265197763655,,0.7668839055289102,0.7122711773422088,-0.3464913123133311,3652,37,0.1486856516976999,0.06,6,0.45,6,0.1127438256657528,0.1127438256657528,0.5936574006524602,0.0,0.2299349238163595,-0.40974257521496105,0.2167415741361287,0.14923603538640595,0.4805864852819679,25.516913527794543,3.0327001528286397,0.8775335185527904,-0.16348714528319763,45081.1785464196,153.37678110578213,-60.68733312873174,-236.24230695712637,-56.16015234380012,-82.40387088662244,15517967939376.832,19533264636993.41,40.70235032653659
105102A,patchtst[nse],camels_aus,pub,0.6628508822993242,0.8140073769194697,0.5562131379359337,0.73224043715847,-0.5316729990432219,0.73224043715847,0.8022123652491007,0.7567567567567568,0.532105140155169,0.7906976744186046,0.1766928615085,,0.7662381805764042,0.5505976408754579,-0.15115649462014547,3652,37,0.2677984665936473,0.06,6,0.08,6,0.4385295823898052,0.43994985399260705,0.5592087418798058,0.0,0.09306747480702637,-0.13849143065230796,-0.02016989793332602,0.023112991955266504,0.4152691597054238,-18.54363543793684,4.2480731859826495,0.9523300505565147,-0.15848074006460044,16348.9782698853,153.24763611528113,-74.84755108303607,-1096.010902596468,-55.17964714008309,-91.2147869429027,0.0,0.0,79.79932372700307
105105A,patchtst[nse],camels_aus,pub,0.5171202171900305,0.8737218189087099,0.42577696394338327,1.0,-0.4033961149844318,1.0,0.7350005701960967,1.0,0.3886653454258467,0.9937320427002729,0.141475980230743,,0.6904528435776465,0.6373941046049155,-0.3566016017186794,3652,37,0.13499452354874042,0.06,6,0.26,6,0.13475197150402266,0.13475197150402263,0.6177574390797546,0.0,0.1684699390008515,-0.3430892155629899,0.10135197250414252,0.03467825321705498,0.43427536831039515,31.875762809707776,4.327681918252101,0.9118827013378138,-0.23196104621683444,4671.612519554912,138.0905687155293,-67.71349246892663,26.435913111257445,-45.7062903208177,-86.48162398162516,30026669502258.3,35899727940559.39,46.147335632464014
107001B,patchtst[nse],camels_aus,pub,0.4064490403934857,0.7772862383698388,0.43108734926657394,1.0,-0.4274664474084758,1.0,0.6010056980080114,1.0,0.32006137006164337,0.9513802429428693,0.2053457105129698,,0.5638931849283308,0.4453368756541398,-0.37083719797635306,3652,37,0.0627053669222344,0.06,6,0.15,6,0.37708099087478336,0.37708099087478336,0.32599197435492766,0.027119766163807645,0.33148713243681593,0.1236624526950959,0.34132203808196326,0.3105121203992157,0.5934975294509548,8.685191470991814,3.0265434618613956,0.8176263618323373,0.12331170714462825,1832.320048079222,112.77863698566617,-57.541896221632875,-51.65338813618967,-31.5526364910499,-77.64138251840568,16728061437606.812,5264.7598069361675,23.470380936162687
108002A,patchtst[nse],camels_aus,pub,0.33389591472489466,0.3631897467718803,0.5951720356016935,0.575773229067561,-0.5951720356016935,0.575773229067561,0.8098426290567001,0.6394957134498038,0.34649261630377165,0.44519498497427396,0.7461813888944454,,0.3041241662562364,0.10243089645428187,-0.029293832046985657,3652,37,0.0,0.06,6,0.06,6,0.6602814538505299,0.66019443582142,0.06018702916364491,0.0346789464788262,0.1579912574425113,0.5016228582676192,0.05047478406200734,0.125188056690967,0.5305742101635683,-26.75233716638686,7.293833278928567,0.9176103435323125,0.3124800747745107,95.74354411013114,60.82483325124743,-78.62626455310762,-42.46940632330578,-2.695362004529948,-90.28421268783435,120.77701428279694,101.16587253752175,23.390927278159612
108003A,patchtst[nse],camels_aus,pub,0.33350848908989006,0.32476457353544574,0.6790145895912341,0.572775740851528,-0.6790145895912341,0.5612895978948573,0.8179838899619299,0.710852731722283,0.3990852613957877,0.40221378269211816,0.9276881245112053,,0.27010273454262096,0.03802893168867683,0.008743915554444315,3652,37,0.0,0.06,6,0.06,6,0.6199590446965777,0.6191835903351977,0.0,0.16171900572449222,0.12467898582308179,0.5527266084076465,-0.009371949674950475,0.08917875005938158,0.49815673633609736,-37.32966797744824,10.737774831418397,0.9355859202536762,0.40060849437754964,70.51754084003299,54.02054690852407,-82.34821143447364,-15.044454678869705,-26.564621789912056,-90.71785497987997,132.9745245119473,88.9546764452971,23.238132268502046
112002A,patchtst[nse],camels_aus,pub,0.30831042034477507,0.25670146090746127,0.6776838666670416,0.41274769174744347,-0.6776838666670416,0.40702112381639344,0.8338556572286374,0.4502750792913726,0.37428394140678933,0.33446244908972655,,0.9406863459572921,0.22982208280729213,-0.038212813618788644,0.051608959437313806,3652,37,0.0,0.06,6,0.09,6,0.6085120851311193,0.6068363590516042,0.0,0.18727428571211338,0.11248914158842893,0.5640252586908467,-0.010576033456072276,0.10087730336017642,0.512421405563229,-40.35917552192137,10.77912151723789,0.9420779470996925,0.475604139124866,50.42054268677617,45.964416561458386,-82.63806675656878,-1122.8268324291018,-33.76123717629198,-91.51605924244355,81.09491660353274,66.66126034507367,7.379543298071341
112102A,patchtst[nse],camels_aus,pub,0.30116945198680095,0.23606487837142526,0.6057433125014091,0.36948933029811265,-0.6057433125014091,0.351209706624895,0.8101461109107421,0.5060210845845774,0.37055506239344216,0.2744927983537078,,0.9564884771095421,0.22426154208074428,-0.02732254751224116,0.0651045736153757,3652,37,0.0,0.06,6,0.06,6,0.6342079478158863,0.6321134068168963,0.0,0.30621418445448995,0.1515108605321006,0.5703042156320086,0.045450919683066915,0.14878311634815267,0.5436198549491522,-35.376080815176074,9.224071521506078,0.9211347021298781,0.4869559376403735,48.54944580802966,44.85230841614891,-79.34045006812256,-42.239425843413436,-32.85588068559359,-90.34347241041642,35.213899422134176,39.85224962448437,3.1193635917471583
113004A,patchtst[nse],camels_aus,pub,0.4110737181560175,0.22017012176609446,0.6631360369044011,0.18644217271778368,-0.6631360369044011,0.08633690218492455,0.8403209025033758,0.23801434448896658,0.47147004376240226,0.16392120449807615,,0.1834937268402659,0.2982631744025019,-0.25807089872392275,0.19090359638992305,3652,37,0.0,0.06,6,0.28,6,0.4385476850767322,0.4302671278229372,0.0,0.867229367027648,0.06369404194588435,0.2572694501281326,-0.05799143079389579,0.13344689356695438,0.38697974142029257,-56.345717200085694,8.31688182848892,0.9676290394847168,0.41304187097717404,44.64159484756977,59.6526348805003,-81.3060666367168,-234.17506427129013,-8.921240975769003,-91.92520978309216,-6.008916648107108,-13.75780858672119,2.84174262723328
116006B,patchtst[nse],camels_aus,pub,0.367062917658777,0.4801001728912704,0.577845965433126,0.7749179262968876,-0.5728116175951502,0.4995425557078194,0.8429896782441246,0.8534151190369643,0.3675501180387993,0.5988772249393198,0.9960005183202921,,0.3722138975498973,0.0034049187409644624,-0.11303725523249336,3652,37,0.0,0.06,6,0.06,6,0.8109144429519436,0.8061246323700351,0.3296788737142296,0.6799610916026021,0.16687428007500327,0.4958917643932611,-0.03297537626827407,0.12267617060692182,0.3746935775967358,-49.31390045200609,3.9876945565351836,0.9127572075448086,0.29818830264033835,129.11423687512783,74.4427795099796,-76.73104653521746,-366.3876899199433,-27.627066995107185,-91.3139892792599,10.014218025408157,81.13235857293178,13.956848873404093
116010A,patchtst[nse],camels_aus,pub,0.35779286410132244,0.3071824434641458,0.6195861597408293,0.5435084386191734,-0.6191367070576204,0.44104295771447277,0.868774728959031,0.6832279562630205,0.3906840051661311,0.33743757801762647,,0.5919608988278408,0.288436576437499,-0.12219634071477649,0.050610420637176634,3652,37,0.0,0.06,6,0.06,6,0.6616365674381132,0.6595352315606202,0.06055000630034948,0.3877973787263701,0.08876992831519626,0.45058540957477033,-0.13985044316675044,0.010598371228836334,0.34674320304744766,-55.154978612774286,5.752046271790115,0.95458371643602,0.3614309255207492,58.87570138551973,57.6873152874998,-82.06813093822466,-642.5444349984597,-23.116336182793383,-94.16882085482852,34.424564504759,20.182902021406587,10.139582634914891
116011A,patchtst[nse],camels_aus,pub,0.3014131338063587,0.32388487134283017,0.5003190411103051,0.5732746085969133,-0.4874065613319311,0.4733942867751262,0.8340226265527166,0.6542110406894943,0.30667683182280425,0.372316608272418,,0.6560519198419822,0.2725921913929003,-0.07912812583588752,-0.02247173753647147,3652,37,0.0,0.06,6,0.06,6,0.688799666636976,0.6837331292798425,0.3814420017882387,0.45158437154105757,0.07863597968586833,0.5788427019061694,-0.11820171872148078,-0.007202537251365992,0.4760613159498597,-44.30930839070651,6.065006144113774,0.9598770860449434,0.43078469317785584,65.16712822621501,54.51843827858004,-79.28714013256143,-307.30141496243715,-13.808977625356976,-93.49934360826832,82.18330047158764,57.280049996935645,4.554799748440839
116012A,patchtst[nse],camels_aus,pub,0.3671408538260996,0.4902788786407266,0.6686610427977154,0.8252124159721742,-0.6654338895536739,0.725440421566105,0.9167164237060906,0.8926444462610692,0.39183691766603196,0.6244232410233338,0.7968837942976845,,0.3649910672990808,0.10804833772066509,-0.12313802481462699,3652,37,0.0,0.06,6,0.06,6,0.7067761171983018,0.7041260143984621,0.16246267256452124,0.37843455571583196,0.05090160665500709,0.47502953820546,-0.233974709685278,-0.12144684165920805,0.27291639060226824,-55.18334184963638,7.351411486341785,0.9742168102352746,0.2133978589961184,176.70261207134018,72.99821345981627,-86.51091756037727,-326.41590695205304,-28.17530582207652,-96.45885720093636,283.3086526664471,184.19432586567413,35.52131910133379
116013A,patchtst[nse],camels_aus,pub,0.3414998885718911,0.31888104503374254,0.618787611740167,0.5075687845918776,-0.6182478046415543,0.31511047112646795,0.8600341349515035,0.6109931986675949,0.3698270601335679,0.36905231840411,,0.8070604308659566,0.2845802590010248,-0.06262104224188435,0.02261884353814858,3652,37,0.0,0.06,6,0.06,6,0.7508486982764735,0.7440678413388625,0.17133164192212197,0.5743638687870382,0.10442530432769437,0.5356894802131911,-0.09545793687098847,0.044095548775401006,0.4000852820534335,-49.33221124677763,5.18172872617369,0.9463480837790637,0.3572824291295511,64.56108588543465,56.91605180020487,-79.73752433904605,-583.0465673216721,-20.327156808335285,-93.43812545083553,36.869798179974204,44.55609786916826,11.314168241445074
116014A,patchtst[nse],camels_aus,pub,0.4789594237995044,0.806801246719276,0.6290584440987739,0.9453551912568307,-0.6235044755530296,0.9453551912568307,0.8042666072153338,0.9459459459459459,0.3976607854668715,0.9541243090941816,0.2815959885608734,,0.6157504257734522,0.47979050411279306,-0.3278418229197716,3652,37,0.13499452354874042,0.06,6,0.2,6,0.3453294757577517,0.34532260300640716,0.27784828896032226,0.0,0.13401085081087538,0.031053293005929183,-0.0021301564785247695,0.07809074275115269,0.42177585313594024,-30.42227649375627,3.2967646013478675,0.9305853798492241,0.047593884603486236,5334.33733464714,123.15008515469029,-74.73484365471653,-138.29930158447002,-52.29934380334853,-90.75622362539194,6417545080184.9375,10628108978271.486,30.198248358532165
116015A,patchtst[nse],camels_aus,pub,0.3060101185093787,0.346044961236145,0.5596653228258447,0.5713871504025162,-0.5557141431955701,0.44643635288393896,0.8494474269781939,0.746079244557507,0.3215693296526945,0.42813108929390153,0.9212585926901576,,0.2778632349600712,0.03367930648780097,-0.04003484272676627,3652,37,0.0,0.06,6,0.11,6,0.7714129148020453,0.7683670479168312,0.21954965414995745,0.5370824393123742,0.08929002492196225,0.5102405051870262,-0.09121227152702027,-0.00955141253792502,0.46453729950132283,-36.72461844316678,6.771120802562731,0.9543112569167554,0.35548855829525394,82.8536660281133,55.57264699201426,-80.90831903383005,-547.5671844837448,-2.2503960783835257,-93.71124340673511,96.8228630155129,98.1058815323766,15.163677130489624
121001A,patchtst[nse],camels_aus,pub,0.5432732445885959,0.9241309777282776,0.5253702987819439,0.9836065573770492,-0.5089884712035171,0.9836065573770492,0.8287498750953365,1.0,0.3431445737511471,0.9781121751025992,0.23851151162475911,,0.7448101888339622,0.6299954087043672,-0.38085773313968163,3652,37,0.31051478641840086,0.06,6,0.49,6,0.2958709016260528,0.29613311549513094,0.5146995821785044,0.0,0.09735374960422283,-0.7416225020925484,-0.05042667094136388,-0.014753734538670349,0.2533834796640275,-19.149343644081014,3.392916388761192,0.9500769707743564,-0.09493000330057821,28199.64515506958,148.96203776679243,-78.08044632715318,-1.2072512832153357e+18,-91.48053839718868,-92.6761845855406,7022591829299.928,12602752447128.297,33.09526417597885
122004A,patchtst[nse],camels_aus,pub,0.5753815985737689,0.8357302915096226,0.7553636553118682,0.907103825136612,-0.7553636553118682,0.907103825136612,0.9295424712211021,0.8378378378378378,0.46727852968690237,0.9015047879616963,0.3063376341491816,,0.6920757924913198,0.5303660785247217,-0.2603486929358537,3652,37,0.2319277108433735,0.06,6,0.22,6,0.26173910763078895,0.2616384861654351,0.08287656390865024,0.0,0.023980591222702352,-0.03532881536462473,-0.31297491908234654,-0.24185100437684692,0.16853105347401687,-54.26374614279638,17.429455799024804,0.9879369457497262,-0.05291674719189876,4276.929581325102,138.41515849826396,-91.5648033560509,-491.28504054720537,-65.65428475045302,-97.24526605497708,8312439918518.066,20223566293716.43,102.61394151221329
126003A,patchtst[nse],camels_aus,pub,0.5244371194068633,0.8556245597490365,0.65908743970445,1.0,-0.6551278630021768,1.0,0.9272323789558025,1.0,0.41151199580784803,0.9831101634602654,0.20479549488341123,,0.6662632759488457,0.5615765731260463,-0.3311874403421732,3652,37,0.16757940854326397,0.06,6,0.31,6,0.24005610009190853,0.2400915952614054,0.40180455801218196,0.0,0.029098105631920834,-0.24786651691013684,-0.2610407386830973,-0.21120565604343344,0.24018801583472404,-40.97283798500969,10.381175199132432,0.9853435412931264,-0.0813037422871059,3750.8865089599185,133.2526551897692,-89.70072517672158,-214.25792663912964,-63.367118852278644,-97.0447125730709,18408432006835.938,27646368741989.137,86.73035901851182
136202D,patchtst[nse],camels_aus,pub,0.6680146253208324,0.9114425834829424,0.5165422392982811,0.9289617486338798,-0.26560143671152403,0.9289617486338798,0.7708427332233884,0.918918918918919,0.5302746884508828,0.952362468125383,0.08946080425803594,,0.8068468235288944,0.5374190971641202,-0.24342795816210994,3652,37,0.16073384446878422,0.1,6,0.67,6,0.5567995507674105,0.5635336971191021,0.923613160427875,0.0,0.04384357370986214,-1.5418351045396235,-0.14879872129890037,-0.14228230883085669,0.0856504716142994,-5.253655612839199,3.107791693960336,0.9778325144369754,-0.45396777741760297,7912.675185038736,161.36936470577874,-74.47938052970237,-113.32158315247588,-52.339414599233955,-92.36255167276092,0.0,0.0,52.40055990389956
136203A,patchtst[nse],camels_aus,pub,0.6853164840080203,0.8100894692832591,0.5937852266612696,0.825136612021858,-0.36377527304222257,0.825136612021858,0.8197208230480992,0.8918918918918919,0.5553510653259677,0.7961696306429549,0.17481822739754915,,0.7678007358892122,0.5538160372575178,-0.12477298527523883,3652,37,0.5739320920043811,0.12,6,0.58,6,0.359850771937187,0.36348681609459815,0.8510497574117745,0.0,0.02882106541574081,-1.6124387243486469,-0.18863790968500793,-0.17831294688440402,0.05348819909932445,-8.699315233635993,2.096955132070076,0.9854841117868208,-0.5176373036663344,4095.702145897918,153.56014717784242,-77.41095449250892,-4.439770105949747e+17,-84.01287155327957,-94.2188556936897,0.0,0.0,34.925096745605856
136208A,patchtst[nse],camels_aus,pub,0.7179157423973477,0.7822450547250662,0.5267056351129068,0.7868852459016393,-0.11521065925892124,0.7868852459016393,0.7871795938961139,0.8918918918918919,0.6060962430377209,0.7701778385772914,0.06829605434450085,,0.7716649617024285,0.5128870310019725,-0.06432931232771855,3652,37,0.5276560788608982,0.08,6,0.53,6,0.4178756002729553,0.42659357346918436,0.935897743996484,0.0,0.054410670424823615,-1.8653008180696986,-0.12448927795053422,-0.11002619398310665,0.043686939405773395,-10.204500218439746,2.198446716251051,0.9724141759431401,-0.48063457729299097,58448.780725504104,154.33299234048565,-74.77889559199616,-2.189866956148004e+17,-76.89893861236024,-92.31225675076762,0.0,0.0,42.390072321476026
137101A,patchtst[nse],camels_aus,pub,0.727032967841652,0.94101401473496,0.5164968059072995,0.9508196721311475,-0.3434428435016579,0.9508196721311475,0.8809261508974782,0.972972972972973,0.5809454427256909,0.9370725034199726,0.09698190097368833,,0.8586362476484474,0.7325339708278961,-0.2139810468933081,3652,37,0.20153340635268346,0.09,6,0.19,6,0.3048764640351423,0.30706364635661,0.8401110754398211,0.0,0.023703253795544166,-2.0791175296613655,-0.22673800521539356,-0.21544056183257476,0.12257402761237957,-12.261631596698825,4.355316108390669,0.9880772976870058,-0.4844594888966933,28896.183369374983,171.72724952968957,-83.3108376969852,-429.22049859157534,-75.43097604924573,-95.96378099371755,3753602504.730302,5292712450027.467,90.94608975551718
137201A,patchtst[nse],camels_aus,pub,0.7326283637931613,0.9459008605646188,0.5457087274499985,0.9890710382513661,-0.4054457479955491,0.9890710382513661,0.8574211201790283,1.0,0.6187488018397167,0.9616963064295485,0.09815188814240702,,0.857847481607523,0.744378729705842,-0.21327249677145743,3652,37,0.2634173055859803,0.09,6,0.26,6,0.25864382229321586,0.25960779407557416,0.7346071213084094,0.0,0.022143316340463404,-2.2189724049123294,-0.23206183962448135,-0.2228322563839784,0.09563481766295678,-10.621084958260642,4.565810657254862,0.9888663628921438,-0.5383620443958446,18785.972495251535,171.56949632150435,-84.28338458020775,-1503.0312545835739,-78.01679329372688,-95.7337715602067,1967717409133.9128,7487374544143.677,121.39180444327057
138004B,patchtst[nse],camels_aus,pub,0.6463464610488617,0.9006202270170472,0.5993832723545018,0.9453551912568307,-0.5128216784772277,0.9453551912568307,0.8761770104394483,0.9459459459459459,0.5040272611291448,0.920656634746922,0.1338123516008739,,0.7857885050959598,0.5800867028622066,-0.2542737659681855,3652,37,0.2469879518072289,0.06,6,0.61,6,0.44089604011542816,0.4425046271833565,0.7625503136051491,0.0,0.025705074687544793,-0.9664965193069719,-0.2665662287542687,-0.22401890353003573,0.10889803097619277,-36.77293435113243,4.915663497825508,0.9870637898902255,-0.23665961930197366,30134.521803109725,157.15770101919185,-85.317360826761,-780.8847791583678,-73.63937366503217,-95.65641179432602,0.0,1656943559646.6064,59.9567564406113
138009A,patchtst[nse],camels_aus,pub,0.4821068800631087,0.839787673720084,0.544128001490083,1.0,-0.5047814670197025,1.0,0.8579207624334071,1.0,0.38284833144893665,0.9789256019336202,0.19421531357314545,,0.6376690207174924,0.5112508940292626,-0.3576807936569753,3652,37,0.07612267250821468,0.06,6,0.26,6,0.37315648526828354,0.37381968306268554,0.626214351450552,0.0,0.030483342538586755,-0.3429717876789067,-0.19976592786741598,-0.18487621541571464,0.3646113816141575,-13.562852430894123,6.619004737614665,0.9846403696078144,-0.15529246718751266,3117.6144246113267,127.53380414349851,-83.34201136304206,-72.70816974570792,-57.647375117650995,-95.27358039179994,11263404786586.764,13443.985451743265,55.03522193207638
138010A,patchtst[nse],camels_aus,pub,0.6673354412924997,0.8756670074606413,0.4900423275869706,0.8961748633879781,-0.12879182521154986,0.8961748633879781,0.7689618781545506,0.972972972972973,0.5233498284759955,0.8850889192886456,0.08909696923048445,,0.793358186920674,0.545208302899878,-0.20833156616814164,3652,37,0.4950711938663746,0.09,6,0.49,6,0.41170020520926826,0.4198346381039274,0.9285993195092365,0.0,0.025708331128013073,-1.8190534182484286,-0.2175074022200414,-0.20034423407154955,-0.07368804329261103,-15.846403671417283,3.323797237767466,0.9870621403295676,-0.42315188212990895,15120.29567196316,158.67163738413475,-78.28356624064813,-5.5310708453326637e+17,-85.84562964491484,-93.6089562436822,0.0,0.0,44.50991469062692
138113A,patchtst[nse],camels_aus,pub,0.5651299339165361,0.8890057938825683,0.5691845847410226,0.9836065573770492,-0.5276311582637851,0.9836065573770492,0.8838658561619539,1.0,0.42971595291799064,0.9767441860465116,0.1700166011849858,,0.7215858949532106,0.5878495985771769,-0.3238758599660322,3652,37,0.21905805038335158,0.06,6,0.43,6,0.3244940417123444,0.3262527126098486,0.6383015864766923,0.0,0.02056766653821185,-0.6262832453157916,-0.28053760128178284,-0.2489145225831264,0.2113105935649363,-34.06915378485911,7.598880013778799,0.9896627372301073,-0.18565393477418501,1683.4932282479592,144.31717899064188,-87.01897418462583,-382.8963747738569,-64.85741351061453,-96.57314358565742,4767426252365.113,11392664909362.793,69.68857864856088
143009A,patchtst[nse],camels_aus,pub,0.6141452511715588,0.8057095796622703,0.48158351633795843,0.7650273224043715,-0.20459081991910136,0.7650273224043715,0.7461287306801981,0.7567567567567568,0.4761491615501083,0.7797537619699042,0.08614884133826506,,0.7346808885569788,0.4586278582330814,-0.19156432849071148,3652,37,0.24096385542168675,0.1,6,0.24,6,0.55664756795533,0.5632510407339677,0.9286114380221131,0.0,0.06288351508323975,-0.975154750872864,-0.09315180343182616,-0.09967676046937579,0.21993199974560174,4.671433614491274,2.24724070386246,0.9680477699559873,-0.4154263457409999,31803.04469832394,146.93617771139574,-68.86194588081986,-344.88520601261365,-58.56699177382513,-88.52309797668134,0.0,0.0,26.341128262319668
143110A,patchtst[nse],camels_aus,pub,0.6743736670978145,0.877873918440815,0.6006490320153224,0.8907103825136612,-0.5291932904585585,0.8907103825136612,0.8805976417103423,0.9459459459459459,0.5489942877030264,0.8823529411764706,0.13943020858523955,,0.7932287137159091,0.5897465004222419,-0.20350025134300043,3652,37,0.4397590361445783,0.06,6,0.49,6,0.3733021449697298,0.37309835681576714,0.6356025991966691,0.0,0.028869458221447375,-1.2484084496627594,-0.21920487982821912,-0.19270015343799707,0.11577380876886345,-22.698992761530665,4.459574367728552,0.985459558672274,-0.39071081159395504,6859.312510334247,158.64574274318173,-82.23252335518426,-7.66004081405842e+17,-85.46753585350906,-95.69245323677158,0.0,0.0,118.17397410076649
143303A,patchtst[nse],camels_aus,pub,0.4161221629614629,0.6934350324283152,0.6669731301385754,0.9289032149157143,-0.664985016499108,0.7733011565840375,0.9113593029304656,0.9579212386893611,0.3611553368970415,0.8374466925366398,0.3973635402058293,,0.5088159378103932,0.358992605266114,-0.27731286946685224,3652,37,0.0,0.06,6,0.06,6,0.36492884961247285,0.360253791548774,0.1087593623218625,0.40871985991563753,0.03473445190234392,0.05814188712322799,-0.20824336755969264,-0.1712315019363002,0.38791050108146563,-28.852052411399715,9.48998794465029,0.982479286345344,0.06154153556936193,526.808388263803,101.76318756207854,-86.74295785268856,-398.663198880595,-53.71272163974166,-96.42179997492633,1348.355893298276,720.5142259232973,48.88419555815365
145010A,patchtst[nse],camels_aus,pub,0.330997333979803,0.5367312016027028,0.5827466624913044,0.810403546548831,-0.5573853083970312,0.7994745848001973,0.8900105054087067,0.8791190786778857,0.3201612192719068,0.6926842885021934,0.6582404444731115,,0.3779342085212512,0.19009721015690206,-0.2057338676228998,3652,37,0.0,0.06,6,0.06,6,0.6524092957543111,0.6520570274341567,0.5314269919508905,0.043383111418530275,0.04662643698158142,0.1912930938096823,-0.16135705558236024,-0.11570570811826575,0.4213859201193716,-27.597315858823652,3.104218591650618,0.9764085021231732,0.22203649221963118,197.1836359924194,75.58684170425035,-79.82986619389364,-370.25615235256015,-39.047391105224854,-95.56063531341646,263.9975389570917,264.92197218593464,9.254787350244518
145011A,patchtst[nse],camels_aus,pub,0.5412214471420979,0.85037232161592,0.5174797140198187,0.9829104277954559,-0.3969079513260869,0.971981466046822,0.8425187298975289,1.0,0.4337051956944859,0.9555354845594239,0.18295177057817727,,0.6846806033126782,0.5094509360964355,-0.30915087447382217,3652,37,0.03888280394304491,0.06,6,0.21,6,0.4975803489563623,0.49857331330590093,0.7655248676136805,0.07857725137768337,0.03813761194511911,-0.7041790044831728,-0.1690860950495181,-0.16173385426713494,0.2720607318068802,-6.446767173179883,3.4154641653584408,0.9807458325452527,-0.29978362518349555,3185.9795166608355,136.93612066253544,-79.1334896616428,-35.49681229139483,-55.01270241318537,-94.32606738488468,2440.037055250154,2244.2186827435603,45.93064881760559
