basin,arch,loss,n_seeds,A_up,A_lo,E5_up,E5_lo,B5_up,B5_lo,E1_up,E1_lo,E20_up,E20_lo,alpha_star_up,alpha_star_lo,delta_bar,beta_bar,Delta_asym,n,m1,zero_frac,cp1_up,ncp_up,cp1_lo,ncp_lo,H_mean_up,H_mean_lo,H5_up,H5_lo,NSE,lnNSE,KGE,KGEp,KGEnp,PBIAS,RMSE,RSR,VE,MAPE,SMAPE,BiasFHV,BiasFLV,BiasFMS,PeakBias,Q95Bias,Q90Bias,BFIBias
407214,transformer,mae,4,0.3814976454888682,0.6744121386680701,0.2655423450891371,0.8498891061513631,0.19742894950730855,0.06128503295596466,0.2729842129269845,0.9513683012653995,0.32197480483814905,0.7788882489071837,,0.02376776600801995,0.5189007457837319,0.016990980400868372,-0.29291449317920193,3652,37,0.0,0.08,6,0.07,6,0.8400197821220349,0.8368087897397173,0.4627165645084473,0.9762007640011667,0.8477953896244148,0.6843484619324062,0.35834905284785734,0.3264390772313701,0.3465511760636236,61.46730530675644,0.3637953942649303,0.39013409281372124,0.2228456908455938,342.58017403797663,103.78014915674616,37.667427596582755,45.061900920189146,21.005593845363133,26.046965912765863,-99.99999966402368,-99.99999978499895,7.9193772114969745
407215,transformer,mae,4,0.2605605382911772,0.6297004447269321,0.23589808026989242,0.7377049180327869,0.07468510738102561,0.7377049180327869,0.2134839058030072,0.6486486486486487,0.18745309468021978,0.7660738714090287,0.012752424632852762,,0.43207954905372076,0.33297687918536684,-0.3691399064357549,3652,37,0.3138006571741512,0.27,6,0.3,6,0.5856441341051594,0.5947056314208434,0.8709377244394434,0.0,0.8582801122887845,0.814058538546689,0.7737628403092754,0.6852118467374834,0.7963633980550626,16.0244820275369,0.368429022921901,0.3764570197395919,0.5433332306755829,1229.7183188182248,86.41590981074415,5.441085555986038,-5.6839124102961376e+17,-71.07453955778158,-7.674062458981278,0.0,32162666320.80078,4.768099918117352
407220,transformer,mae,4,0.5829772523853674,0.7775113959395027,0.4671265065586843,0.7868852459016393,-0.3008660762068577,0.7868852459016393,0.8775789772862216,0.7297297297297297,0.37236887394889234,0.7729138166894665,0.1659714334835603,,0.7041844079561209,0.6316617765878629,-0.19453414355413534,3652,37,0.7806681270536692,0.22,6,0.25,6,0.19430773237550947,0.20227182414403025,0.933427120112742,0.0,0.07168672937963727,0.10402264604619571,0.04829133894513704,-0.23002152434043466,0.0675847361100621,-64.37960606333164,1.7145937450636788,0.963490150764585,0.060917965686626885,1107.4084284348573,140.83688159122417,-69.47936338505862,-2.844572658171068e+17,-62.05754339980759,-77.33658478523182,0.0,0.0,-49.937686439897874
407230,transformer,mae,4,0.38553307093510747,0.8261908374537918,0.19690870176274755,0.8469945355191257,-0.012559782300614624,0.8469945355191257,0.1956330088946802,0.8108108108108109,0.18733052840585174,0.8727770177838577,0.06239507136927942,,0.6361464665041021,0.6075498840456093,-0.4406577665186844,3652,37,0.5769441401971522,0.31,6,0.27,6,0.2629526486005258,0.2728961741951066,0.9979894929624349,0.0,0.78362269730615,0.45442097338754406,0.7080704693155084,0.6788654802804003,0.7559214128731696,4.473186585194626,0.5189690404152743,0.46516373750954626,0.47580361775187396,476.3877807304466,127.22929330082042,-10.815686177843984,-5.854154042856897e+17,-73.61739290800892,-18.581571853498104,0.0,37866830825.805664,22.85660758906788
407253,transformer,mae,4,0.6073815860197112,0.5895840944398919,0.5166202744491063,0.5683060109289617,-0.46083287930284245,0.5683060109289617,0.5038666192903171,0.4864864864864865,0.592234048477471,0.560875512995896,,0.517061318702406,0.6143944638815686,-0.28712519551088045,0.017797491579819247,3652,37,0.2502738225629792,0.06,6,0.14,6,0.26134056488183366,0.2663596832955077,0.5018715012906521,0.0,0.38845867237672116,0.4136907721407651,0.16516834452023077,0.3073294839065801,0.38488023210547884,-56.87605345699877,0.496788835534111,0.7820110789645367,0.2847087586116547,145.63077706464773,122.87889277631376,-50.35086586876969,-139.63718591649203,-21.259662315543665,-56.25979258034415,0.0,0.0,-6.14474897289419
408200,transformer,mae,4,0.7510121169870513,0.38468087947600377,0.8002438481930026,0.26229508196721313,-0.5030943916425709,0.26229508196721313,0.44757232509897715,0.1891891891891892,0.7555680740716628,0.27906976744186046,0.014377229356233225,,0.591037743484012,0.23403827126618598,0.3663312375110475,3652,37,0.4882256297918949,0.07,6,0.17,6,0.4425880431837999,0.4478554321571021,0.7970118848076257,0.0,-20.485709885975858,-0.9956196763943477,-3.871890498921772,-1.452053923195197,-1.4425834415556964,236.50376710063367,0.6007382092910115,4.6352680489887375,-1.883357649702047,19434.59105537918,118.20754869680235,235.95853238642985,-0.0,76.81700497781688,218.1132027515671,0.0,0.0,-22.738367855455003
408202,transformer,mae,4,0.5074815948488326,0.7897681237944296,0.46507259435087683,0.819672131147541,-0.11295379560169258,0.819672131147541,0.7996806062019923,0.7567567567567568,0.39365038641679817,0.8303693570451436,0.07266120275142253,,0.656372289055803,0.6012977842684815,-0.282286528945597,3652,37,0.5197152245345017,0.35,6,0.39,6,0.2813358520283944,0.2905434708577058,0.9199392918781044,0.0,0.03028100668254985,0.42909125639813406,0.477779063703181,0.36005748623317935,0.519460683073061,-23.838604230509794,1.041313309116497,0.9847431103173305,-0.0305687517081894,700.0113515635553,131.27445781116057,-40.76394097705656,-5.323906330421581e+17,-70.5326816391542,-59.255435689715846,0.0,16081333160.40039,-26.428951093612916
410057,transformer,mae,4,0.14838476602720316,0.15410930475485954,0.1788295431204094,0.21850969160970243,-0.12452191701549484,-0.11663787459764545,0.2331950661071745,0.4070463994180837,0.1501304456856555,0.1517702071180448,,0.13903016082244624,0.14222805711671382,-0.043871047023933914,-0.005724538727656381,3652,37,0.0,0.06,6,0.06,6,0.8862817473794096,0.8899068355395994,0.7807413443397756,0.8630810872466211,0.6338848739027898,0.8950578506465454,0.6001692958553828,0.6701874350508493,0.8673136538750364,-11.719718046576197,0.9394946015046758,0.605074479793364,0.6998861602614768,27.712577893288344,28.445611423342754,-22.873729853885706,-107.91037399247931,-4.488318116414196,-41.40684845271866,12.003014985150301,-1.8549821209752426,0.9231347791788426
410061,transformer,mae,4,0.15527879300644884,0.4031501667549753,0.20874807970436912,0.8552703231733929,-0.10210443532439417,0.02797719432572512,0.1700897802661978,0.9007824924514015,0.13290447247691947,0.5030993576275298,0.33819550089360306,,0.23808716745800915,0.10134730341143741,-0.24787137374852644,3652,37,0.002190580503833516,0.06,6,0.06,6,0.8160528678811364,0.8178500967594377,0.9575666268743751,0.9748002996527287,0.7830124868103631,0.6960603641811541,0.6846223847897965,0.6467381097128317,0.8642453400414015,6.03993175284588,0.6669695846257114,0.4658191850811181,0.6415784555814465,87.76647982635951,47.617433491601915,-8.952134472139656,-0.6596091220626846,-26.113195701276673,-18.71348816304535,73.86009203571571,73.8532043731889,2.9171755229637917
410705,transformer,mae,4,0.2787648923851732,0.7271589989513743,0.23035684640359733,0.9234972677595629,-0.10661299297730331,0.9234972677595629,0.2313863992359974,0.8378378378378378,0.20805868186046725,0.9210830988131087,0.5447218239779809,,0.4796949673877171,0.3372542234453975,-0.44839410656620105,3652,37,0.08625410733844469,0.33,6,0.22,6,0.6009311374654084,0.6101415256802919,0.9646410929788607,0.0,0.8412085201939172,0.6091947923501323,0.6999368497928746,0.7683415542106973,0.7882553189210711,-9.456663997893207,0.37047686022300674,0.3984864863531544,0.5688079158670276,1175.9555741089634,95.93899347754359,-19.67497264837946,-101.22202118894644,-49.49951521740858,-25.01236545260811,177424550056.4577,3299.984086967504,10.539297988977015
410730,transformer,mae,4,0.19753081259973546,0.22200481384075116,0.19760778304917923,0.2213148576669278,-0.1646131577398733,-0.1790146039311958,0.22412140438482078,0.27064168801957966,0.19256414021384063,0.22119324620132683,,,0.2081678015662085,-0.19468941078724578,-0.024474001241015703,3652,37,0.0,0.44,6,0.06,6,0.4038454529211301,0.4012698182984735,0.6061397522313952,0.6948027939240484,0.8056542310303657,0.7886720883352898,0.6168552738120235,0.7136608547479343,0.7183016072055465,-27.656124231606096,0.5254045149128513,0.44084665017399677,0.6782700410876934,32.81271482746924,41.63356031324158,-23.880793466129266,3.389117025426174,4.7618066404271415,-28.978823344539308,-32.15507280346645,-42.97653283841358,-0.3462643682374703
410731,transformer,mae,4,0.19308763307513027,0.428881904413249,0.2393555276598125,0.9592900515370852,-0.15188468921806753,0.893716281045282,0.23071313578504576,0.972972972972973,0.17721150817693773,0.5236720593769613,0.8565684833335946,,0.26336721661032214,0.08145046201658428,-0.23579427133811875,3652,37,0.03806133625410734,0.06,6,0.07,6,0.85475774051366,0.8639461744615466,0.8886341295142575,0.21910505265941865,0.8157512194611035,0.8108034258671568,0.7063250477423897,0.7756413347541721,0.8570467430337231,-9.749832026412948,0.3304076489113665,0.42924210014733705,0.6196449457412601,345.4475267455152,52.673443322064436,-18.300583512231373,-18.5103237960714,-12.404478434336246,-24.84709833964051,3831.928316422119,72.4239760687876,5.248965702810851
410734,transformer,mae,4,0.22211648914703808,0.5671693408354948,0.19000288545148575,0.9921229022263163,-0.007658834101103292,0.9921229022263163,0.2285549450619809,1.0,0.18345689883349356,0.7303185559180014,0.06965590143682779,,0.353361487583762,0.2199294068600502,-0.3450528516884567,3652,37,0.03943044906900329,0.67,6,0.06,6,0.6647370210754372,0.6745177307851721,0.9868615530929137,0.0,0.7396954184729206,0.6855783220203351,0.7547432274550265,0.7067985083560444,0.8379313349406745,7.920137643377947,0.404192788163863,0.5102005307005074,0.5415425626065076,541.2431432329823,70.67229751675247,-5.7977404454451085,59.01041582011061,-26.607161869575723,-15.503327429318366,2424.195775484802,499.4627021249032,3.901116193066221
410761,transformer,mae,4,0.23826135133441367,0.3757352677539814,0.30478737693904073,0.7741605633224039,-0.2561166507811745,0.7632316015737699,0.2582154330727379,0.983589602380896,0.24489177900215714,0.4334707416640591,0.9701643992513476,,0.2664105610347681,0.02549872464278966,-0.13747391641956774,3652,37,0.002738225629791895,0.07,6,0.06,6,0.7197858165596948,0.7264222940847205,0.5175343311275442,0.05316939107953252,0.7128601396116979,0.7815365871698858,0.790640290522421,0.6769321810040458,0.8116357523835567,-14.733090544456404,0.19856677221755836,0.5358543275819484,0.5550921514131204,848.0491866785508,53.28211220695368,-10.611789892949572,-8.952328040709665,-15.097589124133831,-13.761652783462823,267.64209193866037,93.3446459542228,-1.3734871645897353
412028,transformer,mae,4,0.24384609804006221,0.6193247245683213,0.20768865597999028,0.907103825136612,-0.02169698994786938,0.907103825136612,0.2318673735351582,0.972972972972973,0.22636002582820464,0.8988512406388406,0.7167505320292026,,0.3866598920347315,0.2095212067224358,-0.37547862652825914,3652,37,0.14786418400876233,0.14,6,0.19,6,0.7003681546583356,0.7103681546583356,0.9981604393996341,0.0,0.40801127152013605,0.7444286106235614,0.5006671363425044,0.6196033207481877,0.8368957474815848,9.461274581401304,0.34430684235405234,0.7694080377016241,0.5059337424743906,1997.5673945740557,77.33197840694639,22.545738620908374,-121.00988522194004,-20.874121790155037,17.371042148509385,146794319152.83203,337159633636.4746,-2.953854834378081
412050,transformer,mae,4,0.31940150713345516,0.4909210693352821,0.4532552901591345,0.7078143169123753,-0.3541963338388054,0.45944866724850797,0.30500782718744196,0.8648648648648649,0.2926548517305191,0.5440034366118288,0.9340883778828971,,0.3780780363443457,0.025356592582857378,-0.17151956220182696,3652,37,0.012869660460021906,0.06,6,0.06,6,0.8771156582837798,0.88065910667879,0.8538008239169186,0.7619407401185263,-0.46273601367728423,0.38208419457233467,0.28896951087470313,0.3897073107105753,0.6403067549299748,7.794459955944478,0.8422260458458957,1.2094362379543968,0.26460506601734546,453.01629592889145,75.61560726886898,27.308003202608433,4.195802113761301,-8.859324642872357,28.963029578024976,-52.38066758163258,-13.338434997153355,-13.472608031554113
412066,transformer,mae,4,0.20725456235243106,0.5522540882436051,0.18149600741486815,0.9180327868852459,-0.05842428876284575,0.9180327868852459,0.1932304340549642,0.9459459459459459,0.1790851706006613,0.7802559469485377,0.7072619685018122,,0.3344708320232116,0.17396347443659693,-0.34499952589117405,3652,37,0.06818181818181818,0.65,6,0.1,6,0.7549085838946593,0.7645013003308718,0.9649491742596435,0.010512750218648786,0.6958380580269852,0.7941661731092824,0.7493826725972057,0.7918721346552178,0.8933083449768693,4.143854189211192,0.3322501062867504,0.5515087868502323,0.5944001610365568,390.73235423222127,66.89416640464235,6.654091791778066,-44.31550685782812,-13.179634363517833,3.851650725447943,271803140640.2588,1364.7704998142578,-1.0153764630789106
415207,transformer,mae,4,0.45899396396682396,0.8535862957448427,0.258994534365202,0.8524590163934426,-0.03152380510721409,0.8524590163934426,0.2772963625789316,0.8378378378378378,0.27269671007192114,0.893296853625171,0.05983068222629366,,0.6880635856574586,0.6643163646445904,-0.3945923317780187,3652,37,0.27683461117196057,0.24,6,0.28,6,0.15393423481013538,0.16356322885264174,0.948676945029512,0.0,0.7183152567668127,0.21531216441568646,0.5916427999081487,0.5654207471035346,0.7381922730194161,4.692576768701653,0.4513199159729989,0.5307398074699008,0.32436557598093685,4084.58241433214,137.61271713149162,-27.360364507485297,-2685.5478584055163,-60.15721846226854,-38.46181664222982,37866830825.805664,119304656982.42188,31.077688868755054
415226,transformer,mae,4,0.27936423648963177,0.19935526851790983,0.5497372248660355,0.20765027322404372,-0.06759335208524278,0.20765027322404372,0.5936539092662627,0.16216216216216217,0.2962411184009269,0.18878248974008208,0.06390213549102308,,0.22167367402822497,0.18800130393455464,0.08000896797172194,3652,37,0.9449616648411829,0.07,6,0.34,6,0.06989069782161747,0.08013371133092421,0.9674569107571178,0.0,0.6432096480905922,-0.02053076045530311,0.555970026870743,0.6724833110538566,0.3850660041794386,-20.78789661956152,0.5320491672145122,0.5973193048189618,0.1828488265105287,1196.729079751351,44.33473480564499,-23.252843859624566,-0.0,593929799853984.8,-40.74724467658469,0.0,0.0,6.421203787377333
415237,transformer,mae,4,0.41825072600055063,0.42535299696544143,0.3791026033524881,0.44808743169398907,-0.06937799654417394,0.44808743169398907,0.3888014220597339,0.4594594594594595,0.3725552011052526,0.40902872777017785,0.014729104451153656,,0.4274191315469077,0.32780194126217554,-0.0071022709648908,3652,37,0.6804490690032858,0.23,6,0.46,6,0.27111746605460624,0.28111488193450207,0.9665559187341437,0.0,0.7925783281043768,0.41894374226252173,0.6615192831784951,0.634476829718305,0.5661088896237919,31.239432364130426,0.35363954328122893,0.455435694577866,0.21695535775680275,799.5988382089714,85.48382630938156,25.204421852136104,-0.0,8.20677940702451,16.22072705320454,0.0,0.0,8.778241262393825
416003,transformer,mae,4,0.26301076431476944,0.5468597020027587,0.20982195299064124,0.7377049180327869,-0.11280460585644228,0.7377049180327869,0.17569570851940622,0.8918918918918919,0.2241881796139827,0.7218533432969662,0.9010595270776599,,0.3811745255774909,0.0684441362908664,-0.28384893768798924,3652,37,0.10679079956188389,0.31,6,0.1,6,0.7551995989592326,0.7659456342347597,0.8955693717815512,0.0,0.8094602540474592,0.792208349146353,0.641968068561393,0.7133137382551181,0.8047438745309663,-10.396631381902985,1.0478732113929867,0.43650858634457673,0.5766053697247284,268.2025030356749,76.23490511549808,-10.546174107089627,-44.711086933494975,-5.790753647129445,-14.288923484060078,16081333160.40039,125008821487.42676,0.7608748770615699
416008,transformer,mae,4,0.4120031359470285,0.528838329416891,0.41736793769181574,0.5027322404371585,-0.38906387412778426,0.5027322404371585,0.530382736209425,0.6216216216216216,0.3716951171188939,0.4883720930232558,,0.9223019572698021,0.47213292261917816,-0.029158295324031105,-0.11683519346986254,3652,37,0.20153340635268346,0.5,6,0.15,6,0.6965811342523952,0.7036762621794295,0.47866117435842453,0.0,0.5731631918060461,0.784904203253541,0.5075589762164152,0.399843918132621,0.5433439211165527,-39.794517891728695,0.6926756024977191,0.6533274892379425,0.41880515744611935,245.78077616524675,94.42658452383552,-37.83372994141482,-44.38447740222463,-19.886404551460288,-44.668298454243654,0.0,0.0,-18.670728292398756
418005,transformer,mae,4,0.28115191173203796,0.3760330570180446,0.17628040385756105,0.16939890710382513,-0.030910775298949995,0.16939890710382513,0.17522720088251723,0.13513513513513514,0.20877990010592695,0.38367684220277354,,0.2907990975784533,0.3597498849171301,-0.13589856622623936,-0.09488114528600666,3652,37,0.1328039430449069,0.56,6,0.08,6,0.7599994040165345,0.7737808337919456,0.9960733823930191,0.0,0.8744974246133026,0.8257780569455141,0.9258489978444953,0.9261844477754622,0.8910571079255553,3.7050985879111638,0.32627104687254194,0.35426342654400184,0.6100631286080531,143.33271890331008,71.94997698342597,8.899033262644219,19.011833460275305,12.533001885257717,3.9263915921364223,0.0,0.0,-7.380295311962363
418014,transformer,mae,4,0.3127435944357662,0.5257831623773956,0.2794104390626389,0.5792349726775956,-0.06796502743731261,0.5792349726775956,0.3502540967819535,0.5135135135135135,0.2619039185954862,0.6614639674228306,,0.8494994386566074,0.4101882277514087,-0.01597699697497279,-0.21303956794162943,3652,37,0.12979189485213583,0.26,6,0.13,6,0.7320703725120089,0.7418717014402619,0.9949939826245873,0.0,0.6766647529397718,0.7777576395109196,0.7840403627500776,0.8245841712006984,0.8217031080219658,5.153511258015382,0.40473831152791845,0.5686257530751031,0.44291538823642995,550.5501043400283,82.03764555028162,22.789147050692236,-39.70382174971038,-7.584273930705149,10.136790595147238,0.0,37866830825.805664,-4.734581294183229
419005,transformer,mae,4,0.25759325833308927,0.47049581688537767,0.2047435305493653,0.6257375240810645,-0.10804578683983893,-0.37492712294708264,0.23356183533055494,0.43243243243243246,0.20162082229511924,0.5464286858379869,,,0.35618841470648366,-0.2571383835263232,-0.2129025585522884,3652,37,0.007119386637458927,0.17,6,0.06,6,0.7389926454667852,0.7411783890558853,0.9518394963163621,0.8803201954890671,0.8097672566758778,0.7109168209062435,0.7191779777128021,0.8020171060666393,0.7938041236566047,-17.065565594916325,0.3264121403542998,0.4361567875479209,0.6190346024812114,62.002323993901435,71.23768294129674,-16.480392927717066,24.322119005371164,28.217597023100577,-27.337447115054953,-99.99999989155118,-77.62451186898642,0.7655135724766801
422202B,transformer,mae,4,0.4900308820724671,0.29921744369102166,0.5074493795514022,0.2896174863387978,-0.4530167047411686,0.2896174863387978,0.4981909034333302,0.32432432432432434,0.5049320892022474,0.2749658002735978,0.945587204207677,,0.38792627505886124,0.014542023527826749,0.19081343838144543,3652,37,0.6377327491785323,0.22,6,0.24,6,0.2573370589877933,0.2603602073573777,0.48171632993795105,0.0,0.4401664696382377,0.7264880548363819,0.5157813203275414,0.17832416950631813,0.4190839754590163,-39.661470964811464,0.5397059317527171,0.7482202418818689,0.3088549000422597,1078.465343546785,77.5852550117722,-36.27740241091855,-0.0,-1.0211953842766104,-35.23521229367976,0.0,0.0,-2.0620780731728123
422306A,transformer,mae,4,0.3831002085104193,0.5216440267347829,0.35867916892698964,0.5683060109289617,-0.2726444625155226,0.5683060109289617,0.3203515092264124,0.5675675675675675,0.35035419002127444,0.5636114911080712,,0.7465261882146512,0.447870522669996,-0.06713779034442938,-0.13854381822436362,3652,37,0.22535596933187294,0.08,6,0.16,6,0.6505895016500056,0.6596468572911013,0.7934402964149487,0.0,0.7954962544213983,0.8058572163016806,0.531314650110515,0.6818967903271915,0.6510171601105663,-30.50270129786409,2.39417198969497,0.4522209035179618,0.5551088544975158,125.03238152943239,89.57410453399925,-28.862468190388977,-87.13446689855171,-14.65821918972911,-32.609521827041156,0.0,0.0,-4.059010046643645
422313B,transformer,mae,4,0.369746321504579,0.5152564085309211,0.3659105054537842,0.5355191256830601,-0.3002869728412396,0.5355191256830601,0.3222829302745195,0.6756756756756757,0.36849865133971815,0.6123359193245702,,0.6406883701546426,0.4278618941527314,-0.10124910511396154,-0.14551008702634216,3652,37,0.06325301204819277,0.35,6,0.06,6,0.8088480274937973,0.8159127345192014,0.7250504758195684,0.13433345703415206,0.7224697756129426,0.8390349906551073,0.4766840647335704,0.6435276443156446,0.6358377605085717,-32.524176383377004,2.3888207775771684,0.5268113745801788,0.5181287474958212,174.08876112635616,85.57237883054626,-28.72349082374396,6.923906107176516,-22.923243985961324,-32.606752426920046,0.0,-71.30946097808241,-1.2063126630954832
422319B,transformer,mae,4,0.5513311100317649,0.6774176830343714,0.501916174736627,0.73224043715847,-0.4338002750344985,0.73224043715847,0.5545481934320129,0.7567567567567568,0.5405151285905281,0.7318741450068399,0.9586949985155973,,0.6071461697686567,0.026511116430808827,-0.1260865730026065,3652,37,0.3953997809419496,0.18,6,0.14,6,0.31502730905353715,0.3206949238256411,0.6349202096007016,0.0,0.5937427347480897,0.5821617546420623,0.17539489916641404,0.42570436496953645,0.3744579786567882,-56.73297260400725,3.172435513303212,0.6373831385061188,0.34427656010829844,400.7353110169801,121.42923395373133,-55.054732695997195,-4.173746564097517e+17,-74.01612512136194,-62.5338333558108,0.0,0.0,-2.6083819311859915
422321B,transformer,mae,4,0.2032638112323539,0.3325669696569605,0.19676091304534168,0.5862531401552982,-0.13741287422460685,0.5862531401552982,0.19302179988515217,0.9048082964766343,0.2036842045080588,0.33916917054917056,,0.4095391167247817,0.2457857638123566,-0.08013838736575091,-0.12930315842460657,3652,37,0.004928806133625411,0.23,6,0.06,6,0.7289410067430424,0.7368429804302866,0.7935425505638235,0.0,0.9275943346420932,0.8009895446119444,0.8122747608737346,0.7944632820009082,0.8080174103492237,-16.843691501868765,1.122949808187999,0.26908300830395593,0.6866257036547951,63.58314199333199,49.1571527624713,-14.956761259902144,86.58963826466625,15.088680943875389,-19.150798216939812,102.04472904062648,18.102546732802708,-3.8476966361666607
422334A,transformer,mae,4,0.5303885149753124,0.5754783515860377,0.43590155223309707,0.5683060109289617,-0.18324054162573133,0.5683060109289617,0.4028581583206569,0.4864864864864865,0.4786408810800892,0.521203830369357,,0.6832606975076979,0.5714781926212925,-0.0986356591841145,-0.0450898366107253,3652,37,0.21987951807228914,0.22,6,0.22,6,0.656861352473595,0.6675752079135845,0.96233929322722,0.0,0.7887831606515951,0.5054342670161123,0.5175965185072162,0.6776706657310714,0.5058199225429353,-28.145163579901627,1.3073120496497572,0.4595833323222295,0.4265314838456312,329.5124655789953,114.29563852425852,-30.614823595949776,28.63046893631254,2.993898122026081,-35.195471714115214,0.0,0.0,33.69072867478576
422394A,transformer,mae,4,0.3318598367447064,0.6291967707477282,0.2491539513884624,0.8142076502732241,-0.1900389705147611,0.8142076502732241,0.19264019254956036,0.918918918918919,0.2668542699789684,0.7269883060577864,,0.4554280987044819,0.46783479939146877,-0.16169909544300023,-0.29733693400302175,3652,37,0.1484118291347207,0.38,6,0.17,6,0.4510307954416817,0.4586526755394562,0.6051019857164823,0.0,0.8289570205790131,0.7243491239846869,0.5865429069628083,0.7174147913447175,0.6991446250107728,-27.378384045984607,1.320988974210615,0.41357342687966175,0.5900868589163926,200.4485861887813,93.56695987829377,-19.58669898993037,-53.697470420452724,36.96362342865137,-20.872633764194397,37866830825.805664,141090154647.82715,-5.83245085100307
424002,transformer,mae,4,0.6636427576193388,0.6131958321281962,0.7816500470388964,0.4972677595628415,-0.6998799350103129,0.4972677595628415,0.8942542220790517,0.4864864864864865,0.6692198420950294,0.5800273597811217,0.8049481669006432,,0.642657123910881,0.11589079893955653,0.0504469254911426,3652,37,0.42059145673603504,0.06,6,0.08,6,0.47569269883907694,0.4762318011841179,0.45406765031540103,0.0,-0.39951461898807117,0.4552466552494484,-0.04650596464340784,-0.27687651384750334,0.23112477616796034,-55.78484281385152,0.17429786559798469,1.183010827925117,-0.08784655561425647,12899.533679794371,128.53142478217623,-44.25443206259822,-1.1698819812651198e+16,-65.53286372198316,-94.15084985903829,0.0,0.0,-14.397118215211208
424201A,transformer,mae,4,0.6613096012050672,0.670354230455597,0.7815468316074162,0.5846994535519126,-0.7565775590996675,0.5846994535519126,0.8344621720964059,0.6486486486486487,0.675310514375937,0.6730506155950753,0.7493847483657737,,0.6610494111603776,0.17339700735801328,-0.009044629250529845,3652,37,0.45947426067908,0.13,6,0.06,6,0.3904117295272812,0.3916984997015805,0.2539550288671751,0.0,-0.007398558438124869,0.5457451637094888,-0.13648906826178608,-0.3447572441707978,0.10779248190550694,-72.44420728949527,0.347927485260928,1.0036924620809529,0.038671191562068885,5478.238228915583,132.20988223207556,-67.38763823715125,-1.541306436946874e+17,-72.85105100122661,-87.11977055235451,0.0,0.0,-0.4187836152871146
604053,transformer,mae,4,0.33024715691673506,0.8291570256155983,0.1692407055956306,1.0,0.11295712050180916,-1.0,0.19114701704808043,1.0,0.23224491097857328,0.9685115832018178,0.5234461307911182,,0.5734769279309092,-0.41282096444418936,-0.4989098686988633,3652,37,0.0,0.07,6,0.36,6,0.4734557389569488,0.4804632982541652,0.6905418393292138,0.0,0.45065179702205893,0.780544055606064,0.3767289053025764,0.5582812021014449,0.566751551372805,42.68328074580577,0.13586245394076163,0.7411802769758117,0.41550291772206027,83.13384136142788,114.69538558618191,41.12705591724136,99.9999999999999,204.593114839524,18.891304795736392,-99.99999978701062,-99.99999982892736,-4.710562082701206
606001,transformer,mae,4,0.29714647203091255,0.32436562589435286,0.1859188018725183,0.20765027322404372,0.11910026083229357,0.20765027322404372,0.19746917561183158,0.13513513513513514,0.2215289931201998,0.2558139534883721,,,0.34524108837447953,0.17858183327404933,-0.027219153863440315,3652,37,0.338170865279299,0.35,6,0.29,6,0.5406955857706223,0.5470897785757599,0.6524953755652697,0.0,0.579769196480645,0.9078038503746741,0.30982055749507986,0.4779831019730004,0.47867564530642404,51.694389337940436,0.19847271955638088,0.6482521141649714,0.39599416970657497,253.2876894073395,69.04821767489584,44.41258149207164,-1.475068585073412e+16,-38.33786360266175,33.773241055460986,0.0,0.0,2.435588011868204
606002,transformer,mae,4,0.2846518217049652,0.5038763532865245,0.1564241601439548,0.5573770491803278,-0.1176109929474817,0.5573770491803278,0.21579226971717236,0.5675675675675675,0.15246512712031207,0.5075239398084815,0.19351057267882138,,0.41555830697577867,0.36181857919124316,-0.21922453158155925,3652,37,0.5216319824753559,0.2,6,0.06,6,0.3084264063075246,0.3139087354941292,0.7933833744627926,0.0,0.8184659468175081,0.7742548057609626,0.7887957996018686,0.7746979249420132,0.8260104351300133,1.9568455577031214,0.08125104718393161,0.42606813208980077,0.6178996515044068,172.02434000301622,83.11166139515574,-23.1651528401423,-8.723216224243309e+16,-49.75975814359638,-32.52576573309386,0.0,0.0,3.4856935365252943
606185,transformer,mae,4,0.5062140469803883,0.5593745466823944,0.21159587680113273,0.08743169398907104,0.17496795548569857,0.08743169398907104,0.11716710463035378,0.02702702702702703,0.27309605019861444,0.49856619510610534,0.2171955182530564,0.10113951814485546,0.614106417968165,-0.09857660487475484,-0.05316049970200609,3652,37,0.08406352683461117,0.2,6,0.09,6,0.7131749538186337,0.7132843108766693,0.5126228767304866,,-1.88003558525048,-0.7801429739211299,-1.4123472331382936,-1.2659355821247922,-1.2525819445061246,218.5907569239412,0.7328463258809755,1.6970667592202966,-1.4205287984585313,859.7260617234449,122.82128359363303,85.17795032491873,92.1212965818355,1123.6473085731463,14.895669535315246,0.0,-99.9999995644087,-2.5524532748305377
607155,transformer,mae,4,0.2761921854356554,0.7346445049061827,0.09169822692145921,0.8797814207650273,-0.007066155165629823,0.8797814207650273,0.10499432540523136,0.8918918918918919,0.08538249725775349,0.8385772913816689,0.06217070356421503,,0.5178904129182491,0.3184110953030972,-0.45845231947052734,3652,37,0.3436473165388828,0.32,6,0.37,6,0.553249169963547,0.5634043550433201,0.9715351943836428,0.0,0.1643668069526606,-0.014015138702730079,0.15376939315556037,0.12663886893577103,0.09835851651479977,76.00956349767772,1.2020863256522187,0.9141297462873306,0.05768991659499889,468.19473274911917,103.57808258364977,17.37959764041974,-6.084865609124666e+17,-65.1903690931881,-11.137275062036386,0.0,37866830825.805664,0.1125042942878878
